"","h.wt","h.wt.1","h.wt.2","h.LCAD","h.LCAD.1","h.LCAD.2","h.LCAD.3"
"Ret",5.77550704166019,6.05798046265638,5.9451379408965,5.75524906569309,5.87717626099994,5.79633895727769,6.04589941996042
"Inpp4a",5.40668200039701,4.84019043045077,5.07612079882555,5.16671612775623,5.10587784246608,5.18855996679264,4.87505440547867
"Grk1",4.51749806530642,4.49307348473873,5.04343550169453,4.70374967776572,4.68144797217385,4.70113088092031,4.63188887645249
"Cyp2c39",4.44711490727954,4.68299340425168,4.68641525158137,4.35901731988402,4.33059884081603,4.18054715738124,4.11402463579175
"Lrfn1",6.3401789354751,6.43591173850116,6.17617275009066,6.31946898240922,6.17273231765568,6.35321141443573,6.28882972378966
"Fst",5.20026017727019,5.16822189695436,5.13089175513272,5.3404822990642,4.99606035132191,5.19751414763547,4.78428934251986
"Clec5a",4.76792196866924,4.58909608618023,4.89220239456392,4.26744178761866,4.60737985282724,4.75333122407679,4.99530224839796
"4930549C01Rik",5.63831513526731,5.6803007243604,5.54324716412884,5.26392319282337,5.66966817986129,5.82462209998341,5.50063037232842
"Scrt1",4.0906677477146,4.23434688016119,4.08565137679532,4.03798957243241,4.03425595596528,4.14638811309859,3.76435560399407
"Il1f5",5.49941558096704,5.36934932535597,5.46993141784845,5.42565785637472,5.35055751723934,5.44189948586316,5.262158529317
"Cox4i2",6.32197534237628,6.86003065281198,6.53948640530158,6.64206888238351,6.18559165401121,6.55031968443708,6.35869075634565
"Fxyd1",12.0720347683019,12.0253810757953,12.1146373878017,12.0872545105925,12.0427960578014,12.1940861284609,12.1063985750757
"S100a6",8.76563170732784,8.79855636760804,9.10282423537094,8.7490987788862,8.8758792572269,8.91299912054673,9.21872995681858
"Abcc1",7.62574081210189,7.56376107258407,7.87375568869209,7.72561135036662,7.72451093703128,7.81671364448241,7.84128752814136
"Zfp354b",4.60885287762794,4.59047746829352,4.73973849258748,4.8678788748637,4.64030938239294,4.40367742773105,4.60528992177097
"Insr",5.28431105488702,5.11493208090034,5.12299803389257,5.22676710509703,5.19257560430436,5.14222739092447,5.17601064037197
"Ccdc82",4.52369975821491,4.67167664360055,4.41207931061445,4.69081358661771,4.76531026252352,4.94386573625837,4.52138190296393
"Myo7a",6.81939931344904,6.92385668359257,6.96193263422416,6.873886143152,6.96475891439375,7.0888470581421,6.9859595104354
"Kremen1",5.40994597840615,5.28846831063833,5.36083795622475,4.84796905425684,5.07485690489301,5.04726659277957,5.08615406283916
"Mef2d",9.11018136279981,9.06087243489859,9.4187079122853,9.56710335035427,8.93003870299993,9.24692568498751,9.20638551232093
"Eif2ak4",5.75571299512809,5.3838329371248,5.67799469631988,5.8317608786863,5.40756077793324,5.65725607378177,5.40686465420874
"Slc12a1",3.99567309709517,3.9476018278059,3.8558767083415,4.03534312867622,3.78205398114701,3.906629877058,3.78363779184286
"Vipr2",4.9314766121048,4.9648953106848,4.83251137092933,4.96192979897978,5.13917833169951,4.86977193376076,4.97164632075797
"Grin2d",6.30614847643426,6.26386409256405,6.21459822857438,5.93967774907779,6.30357510382311,6.07927569789785,6.04455324421745
"Zik1",4.86939588974207,4.75209430715389,4.91677296363009,4.86940854951102,4.9750940739366,4.64077421780727,4.85898222621486
"Pcsk1",5.38905048785353,5.32959939186099,5.18333338374694,5.13474230257267,5.14055924967548,5.12959102006576,5.11897274939204
"Pidd1",6.11767148233659,5.72278021360837,6.21075490810605,6.05053369410021,6.05940157256982,6.12382467564509,6.03955363549836
"Trim7",4.56802529270441,4.62718064905896,4.63609517757284,4.57370183468623,4.60795049490672,4.87792737226851,4.59533336875606
"Insm1",4.34062664055757,4.27346038888739,4.06797938945747,4.35604194446947,4.06354608445538,4.21766756949111,4.27986386031934
"Kcnmb1",4.55624509677852,4.87330998793596,4.6218051487811,4.48571627102874,4.66427057336187,4.49710366047942,4.57771700591169
"Mta3",7.27083716404823,7.25405344129273,7.27952793999942,6.99597162887059,6.91980928131653,6.98546035488603,7.04139643129219
"Pi15",4.59851551793065,4.99225324591623,4.54151056489415,4.55731015314725,4.90701057475702,4.9102506598589,4.78717233175946
"Cxcl15",4.39928431700656,4.2113648005242,4.17376802697511,4.3512801916974,4.47978213912732,4.26437000855426,4.1631488846251
"Zim1",4.18949368922975,4.11263708643245,3.95737789795747,4.05173203446495,4.11263708643245,3.90659567860062,4.10840652732025
"F2rl2",5.11683078736697,5.30152227757566,4.96211434440833,4.9665231246315,5.00022508795068,4.94565011824151,5.01835353874404
"Igsf6",5.04592326491569,4.71362257861736,5.05856522213834,4.99487873114628,5.31017882643477,5.09726381708382,5.11346622553716
"Msi1",6.00679933391756,6.08903261506264,5.73861450853364,6.09620040394005,6.00860834546556,6.15663862311649,6.0393772875848
"Gsc",4.13055038295132,4.18080284625673,4.13691132345687,4.12704328831081,4.02425486640263,4.30008417807157,4.25520325048689
"Pdlim5",11.9567518479784,11.6705112642582,11.4858284535477,11.6282568746913,11.8752984675625,11.6888103158511,11.6587905871414
"Sema6a",5.43968363640322,5.59561757496763,5.57621309841053,5.63332983450744,5.54994463942563,5.8554607948506,5.71337954461515
"Elac1",5.89360757426633,5.6327460290983,5.69960483591872,5.70098603543552,5.6546188879203,5.523657547118,5.69298709905028
"Kcnk4",5.21477216276926,5.12547071218049,5.19273507450954,4.87109712678615,5.26521258274162,5.32262042236168,4.83724402115087
"Ccr10",5.81950520696909,6.18492739797578,5.76632782496895,5.89504663660093,5.7620744967725,5.85792303742125,5.81164172393135
"Angptl1",5.18598742540845,5.02884864728573,4.90245726586587,4.62277799334237,4.60026832603959,4.77065992900966,4.78131008396162
"Sugct",4.26953605651138,4.27395146711767,4.11135095749138,4.52828125050114,4.24905207344714,4.43293576291363,4.28878215323365
"Prl7c1",4.36925987101816,4.55205245278669,4.48299499691964,4.26329902593547,4.24187091294678,4.27703947243666,4.32084090317087
"Anpep",5.75630230577865,5.71835943400747,5.85293144177418,5.73345998975062,5.77060268897694,5.86424397513332,5.79008813319618
"Rcan2",11.5964871881372,11.4749845473054,11.6440119405847,11.5404403303313,11.4611001016362,11.4625717728335,11.5685539144093
"Hhip",3.94070608602193,3.93116658190311,3.89498971261063,3.93270114023952,3.96028506650018,3.92311651261751,3.97268672699654
"Col25a1",6.87650393155529,6.77104569825014,6.69835851732521,6.8376865858103,6.89147380941553,6.88127801774786,6.92309853784917
"Slc5a7",4.31010726363962,4.43453215595898,4.39737084147116,4.63315723503851,4.36610794500598,4.30646560572471,4.47843409067726
"Rad51b",4.67418302921714,5.01358238261708,4.83192027318463,4.75153257104016,4.73376715808703,4.72494028212406,4.85280705442243
"Ptrf",8.90269590886861,8.97505854114237,8.94982859924422,8.82109496579812,8.86216561058804,8.70329715428608,8.6784354941705
"Arl10",5.12355570588286,4.89537097320898,4.6876129623237,4.83643347388432,4.98335072580834,5.12270501760529,5.00182583707904
"Zfhx4",4.5115051055874,4.29570767194995,4.74252038933335,4.48393776446511,4.4910612562652,4.55617334961141,4.46612212102831
"Dnah5",4.24757773139417,4.47067637743416,4.37715242223492,4.35536913991164,4.21240420540492,4.18090816353073,4.18381312841529
"Grid2",4.44382151482351,4.50341212202932,4.23637907343084,4.24080071799536,4.33420523230231,4.41764370552484,4.31716533544804
"Pcdhb14",4.00594713790916,3.93891073025268,4.10644681877658,4.04940554684379,3.92756199787421,4.10683538975812,4.23036573785283
"Wnt8b",4.23383231721311,4.46969039190275,4.19475267897117,4.32209774584889,4.23847964287144,4.31380518681033,4.39509255822433
"Angpt1",6.65089802520726,7.34427637591228,6.33105146363507,6.98567483649256,7.1468934523923,6.91103459865536,6.63829138382509
"Flt4",5.82845400087241,5.77276085774109,5.86669155765509,5.90456490101188,5.67967274624959,5.82338571152012,5.77234704038127
"Gpr110",4.16258145990925,3.98828049378874,3.74186797292545,3.92202330599771,3.74974695565373,3.67705940916688,3.92829394581153
"Pgr",4.24317268837979,4.22946456550294,4.20274979316402,4.17914005797244,4.18230432245186,4.17254727986648,4.0966463461757
"Slc26a3",4.05900979247852,4.02947753419346,4.07771419096147,3.95085628459853,3.80105971321319,4.02363367741429,4.03964197682145
"Ralgapa1",8.26053241147006,7.91496329032487,8.03416067983991,8.37194823318133,8.17937270574489,8.18798444376893,8.23402405399449
"Csmd1",3.81810428029587,4.04988574328251,3.84205983899338,3.87801313539461,3.8703944116681,3.91211225067112,3.89475656264376
"Map3k4",8.05845856071781,8.04111819015439,7.98850521911462,8.23157736958962,8.012014260135,8.09188803856306,8.09918725068456
"Crb1",6.18320183795851,6.44402511157418,6.0909581998342,6.23900462285839,6.28431571942086,6.25653309918378,6.14544819518389
"Cdon",4.96580127373886,4.75065945270128,4.76095775718151,4.96580127373886,5.22020301689899,5.15286306203883,5.02480842992184
"Jph2",7.69247581067006,7.59726999358208,7.62375027010931,7.62184528690647,8.05487256511425,8.10801116330648,7.95401817309054
"Zfp108",4.47653249510985,4.47645194108688,4.47018099547278,4.78814694820366,4.64648578696223,4.47065789802975,4.6885542468397
"P2ry1",6.40919675329042,6.11567680879509,6.24397462366525,6.51554483878581,6.43609527774241,6.5846285382808,6.52604767828466
"Zfp112",6.41256425807112,6.51840829961482,6.20826667044438,6.56008807122449,6.32118798285956,6.5725126544662,6.5255007639121
"Lrp8",5.18276697252949,5.13832136556033,5.0554866545971,4.98804803380908,4.79642062474245,5.08354187378681,4.99278261297145
"Dsc1",4.14637475227584,4.31956302288719,4.02297965231226,3.94251703885026,4.122000740183,4.05109841617894,3.95852803136017
"Mpl",5.91430384857657,5.90940209999999,5.7430153131026,5.73591508759787,5.71429024051919,5.95603720099665,5.72947174233571
"Siglece",5.20072365693242,5.54445027050263,5.05096194561087,5.14929001756525,5.25995540192978,5.39019062871402,5.27018168201753
"Nkx3-2",4.37396344020916,4.48561294858669,4.36733821320717,4.28967477153563,4.27021689780242,4.39509056975846,4.45070319377911
"Wnt2b",5.13649553938428,5.17443797913608,5.00137229687857,5.32188171149618,5.19870999170178,4.99742321087502,5.06718406036293
"Asb10",8.51683226409402,8.75797650277669,8.72270010187755,8.77757268963017,8.76696115544189,8.96629237008454,9.01535413731008
"Runx3",5.626641216667,6.04320012314898,5.61724951831335,5.54532957576015,5.66306203070174,5.8837862377878,5.77313234771896
"Kcnj3",6.193642644007,6.1167558633501,6.28333046463915,6.43751572974066,6.13267998263086,6.30778369047732,6.40606840539367
"Grpr",4.13427158929822,4.257750978962,4.09901244543746,4.20921409236188,4.22110322255182,4.40051128866228,4.37429421728789
"Npy1r",4.19388991341302,4.23104349503386,4.21767858023791,4.26374558436843,4.16360552157666,4.244241811024,4.209684256342
"Srrm3",5.19607309462995,5.13647753399401,5.004406018401,4.90841001107409,5.04548071519581,5.04940119019385,4.78965095983511
"Il1a",3.95891114364681,4.10032761595165,3.9237563730828,4.11345905754785,4.04200934183207,4.09297324362181,4.12437917439983
"Ms4a2",4.60885287762794,4.41026253584297,4.01729963384198,4.05013074566427,4.07109161201791,4.39292185406675,4.3515124339763
"Cplx2",6.17722477347116,5.91930344248108,6.12607336866538,6.08224196708666,5.92551513275937,6.04060688725748,5.77476163105352
"Bsnd",6.12641239431513,5.98373127039963,5.8731097868819,5.97563651387678,5.66463520844874,5.93589117169146,5.93282749403854
"Lhx4",5.51025675632104,5.16196634338101,5.30344870749091,5.28726527332733,5.18813997039311,5.0062284460772,5.28623763029589
"Ugt2a1",3.87452275894361,4.02280721321259,3.88316535712284,3.75941792445307,3.82095147833434,3.88245700306343,3.79766422320466
"Ttbk2",4.36225420479916,4.57654475165548,4.32843208538528,4.50600293744398,4.26643275599054,4.39161926427654,4.34291452104478
"Egr3",6.95638944711801,6.8232569158364,6.7211671510339,6.74327232628043,6.88277960987818,6.86623665730274,6.8149843458867
"Nck1",8.13311288543966,8.20144738666537,8.30835816733944,8.29787225463845,8.33572633844908,8.20542868890804,8.3713237739002
"2010106E10Rik",3.28662658425885,3.65511347799368,3.49348543155547,3.55527614747356,3.54653224396097,3.49575898256223,3.32042821107071
"Prpmp5",3.66600585437208,3.45235248327296,3.41721157970635,3.56699398841291,3.41481043727937,3.56094796758401,3.58685467634774
"Vmp1",9.35729893899202,9.26913826508981,9.36143637330491,8.96798894165836,9.0715138481524,9.18356493207356,9.32068794885121
"Hpgds",5.00336179745325,4.97409630133429,5.06715294727449,4.92141395514871,5.14115620972035,5.14311500850792,5.32484721026285
"Rgs20",3.7701353287338,3.57671899854797,3.65482995952908,3.50864237868935,3.38181618515998,3.55796240685978,3.92815037225055
"Krtap4-2",3.81381863668236,3.853362558266,3.70274995269428,3.79962034144813,3.64130925970433,3.77861262163901,3.74698445226529
"Acer2",7.35739431119149,7.27313336908936,6.68358835338355,6.29064660071787,6.06971260533977,6.12854737440468,6.24144574280445
"Gpha2",5.0133242368677,5.12006904751578,5.18381162015909,5.03961473809259,4.98466061755492,4.94339327291086,4.9099945787449
"2010204K13Rik",5.13388927074303,4.99065404073118,5.09662395746924,4.82462882032717,4.88796191234668,5.05110450831401,5.06560505274835
"Ptpn14",5.93238937690247,5.72223184075888,5.74560214207134,5.44729052948609,5.58405415852465,5.49863207804959,5.58081322469511
"Sts",7.27236179435365,7.59033486499101,7.25231214176806,7.4550929174694,7.45882375531112,7.64164211885642,7.54736561189244
"Usp26",4.37727689717284,4.52138190296393,4.41573663118821,4.5445365745418,4.14698034574643,4.46001906936301,4.36143396065429
"Pcdh15",4.52840903780616,4.44512273969193,4.52577968013607,4.68842600994612,4.32518476292268,4.38967611104433,4.52489952954878
"Sp4",4.59033934167643,4.56744575392329,4.58673322345625,4.56384547429681,4.68972441330039,4.73375015965999,4.63983047972009
"Mixl1",4.76072361947323,4.71731379156438,4.57621385438483,4.97183128256569,4.82714552508449,5.01850803962273,4.60317422475843
"Olfr78",4.89960192158931,4.77349010661844,5.0317210054631,4.78557390772626,4.88525814230843,4.70430390209729,4.91559824395958
"Tenm1",4.26000412079124,4.27167315117266,4.00817248874994,4.32634074741223,4.21088116091214,4.36823083459281,4.20832590742327
"Tmprss15",3.70999140792989,4.04443984769473,3.84795071953689,3.94819563996561,3.77922147215999,3.61794233225916,3.57907247309367
"Itgb3",5.05746214295912,5.25191692895118,5.25885008847675,4.90107251317682,5.13097327719096,5.26269961665781,5.2245817236345
"Cep250",5.83168650713642,5.73783064522056,5.6189938168595,5.83084968964615,5.55056949612374,5.60664467094688,5.83042525479089
"Tdrd1",4.19915680822177,4.19389921524486,4.00504879338692,4.2611679897391,4.17292309052701,4.23548605450228,4.20366193058886
"Scml2",4.04736196715363,4.33708000692585,4.21957876846975,4.45814987065443,4.30924372125891,4.23617932437697,4.41431423474956
"Nr6a1",4.83309820281644,4.94694570465862,4.95602318744859,4.90855071107125,4.95176548656499,4.92169879040221,5.00255468831408
"St6galnac1",4.25187153311455,3.98787882448211,3.92292643474866,3.90133978954003,3.97877268381813,3.98570015323629,4.03423772894927
"Kcns1",5.23035236392977,5.16293724398623,4.81670946595674,5.24515053996338,5.18871345357365,5.23035236392977,5.39089539276414
"Zfp120",4.47664499102934,4.46997737878681,4.34927085951326,4.7700853115326,4.69960737597437,4.57026199624723,4.68123768076527
"Jph1",5.4236431109652,5.81184668345238,5.23667717204551,5.66423697530604,5.70364191333924,5.32229607945786,5.45518207212774
"4930430A15Rik",3.75309873423824,3.85200353285736,3.78954720787016,3.50096797893415,3.56461437072387,3.73340060373934,3.56900431900922
"B4galnt2",4.55713507817151,4.82920649400928,4.50939555532044,4.42479420119448,4.36057757454513,4.46054265609046,4.56773562845733
"Fgf17",3.92621661323269,4.10366179042839,3.94074916214999,4.04962506140141,4.0488250816236,4.09813822771271,3.94103830731185
"Cfc1",5.23092656238537,5.32509321150377,5.39999534827421,5.35179183846543,5.40182584106104,5.43668372887381,5.45125332034979
"Naip5",4.01996748108332,4.0530771806847,4.17596157489823,3.90811444355383,3.94114115687067,4.02874382087518,3.9245371897509
"Tll2",3.86236975697622,3.83600095532392,3.7812654893462,3.86325459360566,3.61636875479302,3.88406831466627,3.79835271268715
"Epha6",3.98099426835651,4.09504891941169,3.95894027420443,3.81557870771121,3.84958119752058,4.00252818044559,3.80235836763071
"Med22",7.68859001070315,7.70268676819606,7.90264608053293,7.76592546755634,7.65161703072147,7.63672248849566,7.66625638983355
"Grm8",4.2576231808056,4.26219078375007,4.43258853355126,4.40972526318842,4.22790815883215,4.12339487939057,4.47659976042951
"Akap3",4.37218089944134,4.74055723545364,4.67685840395676,4.58313272489127,4.42714835285536,4.66807032281733,4.62307314958351
"Rxfp2",4.70553159215431,4.58153250673746,4.36978625607964,4.67617706771994,4.44494536300853,4.33193203480717,4.68403536362674
"Slc7a1",4.37710194885685,4.61750125940985,4.62373069581637,4.62551691898707,4.54749153491506,4.4891118738138,4.58862589774009
"Pde4a",6.60030506805784,6.51313539711773,6.52425757505589,6.49177214283672,6.62105705691637,6.58937984565667,6.68998819040296
"Gabrq",4.37249714555265,4.29130465994455,4.1067170709272,4.15527726858803,4.19701101452944,4.21997837122319,3.90655883378577
"Hoxd3",4.50956917306805,4.43487071345259,4.49651629304543,4.39013482993116,4.32401899174004,4.36745780647816,4.2888045178642
"Kcnd1",4.94631001271015,5.09297937282339,5.00340897995289,4.81656079727243,4.93647908069995,4.85438340665407,4.94631001271015
"Tcam1",4.85281846265956,4.99173642604426,4.91476101512668,5.1282558647116,5.3193474396489,5.1641951153846,4.93821191421906
"Mef2b",5.8873576695574,6.24000801036939,5.85324866458963,6.02516370852703,5.9263753482396,6.19116544431527,5.97952655628168
"Fbxo4",6.56394736892733,6.33037307674681,6.37301397859328,6.08352797126326,6.28443462292141,6.19340359239391,6.11245387371104
"Dnah11",5.60387893172856,5.86659384382244,5.36884159926838,5.67687075609461,5.62362576839736,5.68162394115824,5.5891828171976
"Racgap1",4.39719742301916,4.45863020851323,4.38221421272391,4.47522097249195,4.61652414315818,4.71466581655261,4.53356590220606
"Cd180",4.26136299251942,4.50820158133978,4.61988829386003,4.24767782966535,4.13885107633311,4.06094256282717,4.80324646514849
"Pcdhb2",4.53185365140559,4.60273496627009,4.3404684124659,4.18806600829543,4.46217720731713,4.3662452684584,4.36194714148144
"Pcdhb15",4.21705587580823,4.00617215291816,4.26216221342626,3.99239511231692,3.97928996009235,4.13388536733396,4.05169688907897
"Trim34a",6.6589994075665,6.51103832314288,6.70121523569069,6.1289920990752,5.62802406216033,5.40328838082076,5.06111720196779
"Ifi202b",4.09458740946013,4.03220930577073,4.00983819985388,6.06589365973089,6.49250745056176,5.91499042876878,6.09827468806279
"Cdx4",3.62135482208811,3.47859238457423,3.57734761183836,3.59981991178576,3.3361079683377,3.41753053016977,3.75005365164474
"Epm2a",5.73646644354487,5.55390079835601,5.65021701218603,5.84905249290698,5.60172465113668,5.76675601166916,5.6361351521642
"Lmx1a",4.87616157007996,5.27489097890918,4.8491531038459,4.93791434185313,4.9737863443428,4.90147736735121,5.17464550288895
"Serpina3a",4.39046236752279,4.51072315880267,4.66688438401386,4.66979123667009,4.54623650265699,4.71801851711918,4.53903395828971
"T2",6.75891980492843,7.05792329462489,6.72627729669371,6.75289721451838,6.77404259501605,6.74580190066465,6.77173617896925
"Abo",3.89611410294209,4.09956309651852,3.99363867883309,3.9188480710123,4.13764565499852,4.01642607327178,3.83426118816977
"Snai3",5.78204915699034,5.83754632004847,5.79316618530657,5.43614951024373,5.41783476372192,5.63467602937437,5.255849808007
"Bhlhe23",4.25378184500531,4.41751338263705,4.06245937219933,4.349586435191,4.13097821777371,4.3421335661001,4.23159983246311
"Cd209c",5.2956528714207,4.76942059489287,4.9805121505162,4.6771745628334,4.88009353646625,5.1719503652559,5.02166369483259
"Serpina3c",3.91216160340392,4.01331333740643,3.70225426373997,3.75407605192617,3.99882931913649,4.05911538539274,4.04892449322476
"Robo3",4.6833133314181,4.62950228120715,4.51298527162626,4.59040063643348,4.48059460321499,4.72481919466636,4.37031691350791
"Pet2",3.66997668062715,3.91194367200315,3.60456941830596,3.70447727142123,3.61163368535311,3.76127080378127,3.78852488604133
"Npas3",4.22516003573826,4.18909959048566,4.21680195490714,4.1180248884836,4.1972592409265,4.20809815564508,4.15254339876903
"Kcna6",4.59004684568191,4.7735604978909,4.5887480307755,4.78879072496878,4.72631931817504,4.92038963548111,4.4182605289607
"Grid1",5.31382266933676,5.44532396760002,5.20648616295212,5.41478020323501,5.16323476417939,5.27869513686204,5.20751948256939
"Il9r",4.33022880838874,4.27777055811637,3.95410518502872,4.13158997817619,4.42098241469794,4.27186390135889,4.14943936592592
"Ly6c1",11.7687196109137,11.6582203210174,11.8941956184882,11.4157935185018,11.4833755470711,11.1259861725982,11.4280319170066
"4930533N22Rik",3.93285488891649,3.9269417980167,4.05096481789229,4.11922551508186,3.86432939158738,3.95401023726618,3.95818900024097
"2310057N15Rik",3.72053217335667,3.71070958050539,3.94389535968391,3.61400940760261,3.84902456086468,3.85454987083562,4.01046271528335
"4930524B15Rik",4.20572327515836,4.20814889167601,4.18098356724872,4.26823802336895,4.11541268311765,4.39186963693271,3.92442203255576
"Evx2",5.55592159307832,5.87461661774656,5.3183589645226,5.26221946628235,5.48314246994964,5.53307146483075,5.33748293277257
"Ccl4",6.40305430223114,6.57650369597583,6.34769116541802,6.25843721490401,6.45854097141361,6.55782032006915,6.49803779893199
"Hoxa9",5.8082024753659,5.75908411014894,5.5704473412132,5.84030264013283,5.61996833836081,5.81200901230322,5.6937064255987
"Cntnap1",4.63555532509125,4.66024587608983,4.73791115117084,4.68117908609449,4.7158985308631,4.73465537929124,4.68117908609449
"Opn4",6.84668442153658,7.08240699984662,6.85919190290673,7.06442881308331,6.6254730253322,6.59614994168537,6.75183819160986
"Fam187a",4.51857573781326,4.3247328512932,4.41017439531566,4.29158403613654,4.47267433496077,4.34613321926492,4.46777814151138
"Cd46",5.53171163613037,5.70878648676431,5.44713494734658,5.52295166107694,5.48673914701918,5.41249515920647,5.61386164345268
"Klk1b27",4.45792964729989,4.53742125677132,4.23629950627496,4.3749890230492,4.39296051531466,4.43228732889981,4.41490451724318
"Tnfsf14",4.47742259947085,4.50927456161061,4.32867212719551,4.33521793563407,4.35109078691043,4.46877305737282,4.2613112350917
"Krt31",5.96556474748185,6.17233749366843,5.94391537390085,6.19437983338018,6.17455662485924,5.91445832651546,5.85504201969896
"Mrgprh",5.40073485221372,5.63219026132272,5.72228286161612,5.55414102489136,5.28278968655345,5.54161788985098,5.69633301807084
"Cylc1",3.86785436830404,3.57411955680614,3.70203545481322,3.82378196321764,3.50363788130722,3.52945498019154,3.74122286714087
"Sytl2",5.32385590596204,5.19233089125278,5.00083300602118,5.27680214518762,5.37017627969471,5.0027236701521,4.95677377803497
"Fam184b",4.12586638237791,4.13014038250869,4.20381507177495,4.07546425983567,4.02264789063128,4.12882474422242,4.11147014887062
"Ifi44l",3.66404560452233,3.72380361315504,3.97744671688449,3.82495426132726,3.74512364736962,3.7257816484489,3.80814801420413
"Msx3",6.60976840465249,6.39533036583528,6.51440666719712,6.42187312316469,6.63951103610827,6.57293179692536,6.5733871608797
"Hs6st3",4.75194311158631,4.99451442132803,4.78527406972627,4.81969495280198,4.70980646139143,4.83742574618579,4.77527899401879
"Gsx2",4.70301861518786,4.88062333034612,4.74091148232619,4.61793610435127,4.77795319046381,4.89754539262665,4.78336235748509
"Shbg",5.31870649715929,5.7312593667136,5.28212839836974,5.52328963735011,5.2869805513733,5.30250549973937,5.21791172470325
"Ceacam2",6.38766961855082,6.38406466205555,6.42445656261635,6.49434568215744,6.55719233070049,6.41383166886942,6.61108589839166
"Sult4a1",4.55566402613542,4.31055069218162,4.28274817961963,4.38914578073002,4.38249012097028,4.2465018821784,4.39486983300831
"Vgll1",5.02076873177504,4.99060153832155,4.80043743881109,4.92024803661163,5.08621882923037,5.09060771111088,4.91631220604915
"Il20",5.9140606163529,6.01059568648914,5.73828558807396,5.73875811073342,5.88786745594261,5.93532372259573,5.85160971156722
"Cml3",5.12966820631475,4.91354940077289,4.86469938034649,4.91096827965413,4.96443268901597,4.94928979410204,4.87506148490976
"Cx3cl1",5.75534455916805,5.7394766635015,5.74654926329305,5.70700810252209,5.77626944096379,5.70683321406599,5.97088858659738
"AB041806",4.48262928134109,4.62105139939871,4.68051717219204,4.64533563606045,4.77737763081695,4.73187302816572,4.241449337176
"H2afy2",4.97751714717989,5.01546099487115,5.13141065906403,4.85006518972325,4.99041837753273,5.20656586770186,5.09894656702846
"H2afy3",3.88313333564198,4.10168028598708,4.11909313929702,3.99293620680866,3.86541076385893,4.15409660139313,3.82433508154065
"Zan",5.22644803091161,5.13706023678552,5.18700645808855,5.25962776815264,5.25545881129597,5.3818130364816,5.19128272238919
"Myo15",5.79277509631519,5.60629504914763,5.41444163335924,5.43440578527431,5.56940319935656,5.58224719950947,5.74599694074971
"Grin2a",4.21827024550914,4.39092159294867,4.12309080790833,4.20338919567909,4.09789559966012,4.19776161923384,4.25430582291051
"Trpm8",3.76762725754051,3.68337015501316,3.64852549654705,3.58694316301953,3.74407528496269,3.65355443960872,3.60651424263839
"Myo1f",5.78799439282078,5.78377250399149,5.70357422773821,5.69241947014268,5.85583114657415,5.68495744724701,6.11061568455255
"Kcnh3",7.64209408839962,7.72324850161939,7.465964754024,7.57686704954611,7.57206442910145,7.7464418318692,7.46527057098211
"Il5ra",3.80428892793947,3.77765599830332,3.84942817137277,3.86361261821362,3.80555816358653,3.74705198509426,3.60066356216334
"Rasgrf2",5.16929448609905,5.30221470222724,5.18134975215031,5.03255271689677,4.92608692674615,5.30619150335012,5.16239640461744
"Il12rb2",4.94299218116523,4.92525196588133,4.59598634790013,4.98235180333172,4.82496454310948,4.89258006972579,4.7876744258097
"Evx1",4.7561912161085,4.99457067340291,4.76678468188399,4.87050626938329,4.94595527328704,4.84553486161094,4.91688727636649
"Il18r1",4.32386397424318,4.30392552175193,4.15246868420039,4.2443208271813,4.32087656416139,4.38597584506105,4.20900348657411
"Gabre",4.45272345041802,4.45495889558287,4.51601602977134,4.2872104467355,4.44577211787004,4.42391386440399,4.51176169726302
"Zfy1",3.80274087171237,3.98792915291918,3.70702289663784,3.64817983822283,3.64106487711434,3.81303305286449,3.74146383134499
"Pcdhb1",4.40495392612694,4.50730277174285,4.42741241494479,4.43423983187674,4.63132200925506,4.39134114368146,4.25400393506805
"Kcnn3",5.25319586828883,5.30586621721864,5.37412875126427,5.03782366131616,5.3201255481152,5.33079722803399,5.38466358164846
"Cnnm4",5.44971603511623,5.46909188487789,5.32470272121736,5.42265652830872,5.2531842930975,5.55470610425438,5.36996544281212
"Tbc1d8b",3.41335957125086,3.63958908769829,3.54424561779709,3.63279679658039,3.42834496255622,3.67395311058448,3.51102873728982
"Slc5a4a",4.26801736509683,4.41223245169676,4.32023669800947,4.09798625297115,4.30427023182253,4.30075639434558,3.98403932626866
"Psg17",4.11394973253751,4.03866382364192,4.09895746979717,3.98568275940616,3.99049185339746,4.02372880864004,4.06935554139388
"1700082M22Rik",4.01264089583363,4.03329330733552,4.18621782256531,4.10442682543714,4.13645505770175,4.09159989971715,3.90184494952004
"Tank",7.09779796826699,6.99270386147121,6.99696303221253,7.26317932553721,7.16004081826839,7.0783447911322,7.3270010586477
"Slc6a2",4.87112088816583,5.14434866741871,4.66863246572297,4.64202730955067,4.63568979934187,4.78385970402176,4.77936321663195
"Cysltr2",4.88276286143243,5.19952767550893,4.83710764925984,4.78440760810067,4.98804285144295,5.03126726082031,4.91905685541773
"Ikzf2",4.52364161571434,4.37381940377261,4.61286118614362,4.6836481204062,4.5372548111389,4.39316650804946,4.65172628406107
"Slfn3",3.43750221376907,3.80113298955476,3.74912982731909,3.51783149622248,3.85017773441454,3.63958237374902,3.64686320817153
"Cemip",4.8731918495379,4.95973209389229,4.71433064790177,4.81109998207477,4.66719444585817,4.88551706539941,4.72671990511123
